runtime,popularity,vote_average,popularity_log
90.0,24.862767,6.2,3.2528043668463074
105.0,25.391899,6.5,3.27305710700171
114.0,29.854773,5.7,3.4292914547535838
99.0,17.612920000000006,5.4,2.9238559632357193
123.0,21.021809,5.8,3.0920332805087507
102.0,52.571674,6.1,3.9810204582379365
109.0,34.519636,6.2,3.570085670323713
82.0,32.478077,5.4,3.510890806695705
141.0,48.445978,7.2,3.90088072007938
106.0,24.012986,6.0,3.219395130005944
109.0,17.869443,5.9,2.9375438411917543
107.0,14.231899,5.9,2.7233918472497147
110.0,23.088571,6.2,3.1817374956477322
96.0,19.833664,5.0,3.0365701399482874
131.0,26.595983,7.3,3.3176702186523634
119.0,26.072228,7.0,3.2985084053741636
113.0,38.643914,6.5,3.6799374432352785
130.0,74.440708,8.0,4.32334702322284
108.0,82.185281,6.1,4.421070421118864
89.0,18.14218,5.7,2.951894277135626
139.0,41.570046999999995,7.3,3.751150883903346
130.0,23.331459,6.2,3.191770122116259
107.0,47.649553999999995,6.0,3.8846426410668675
116.0,7.519433,5.8,2.142349789330947
96.0,32.908414,6.4,3.5236631841797044
99.0,29.887359999999997,6.5,3.4303470387265524
104.0,29.105407,6.4,3.404704790173971
105.0,16.394451999999998,6.5,2.856151304802118
101.0,19.574774,6.0,3.0240657622986755
134.0,14.199932999999998,6.8,2.721291019947779
135.0,12.229516,6.7,2.5824503939353733
98.0,27.303608,5.8,3.3429892876889618
155.0,3.698276,6.8,1.5471956329146772
106.0,7.021871000000001,5.8,2.082171686440703
94.0,39.381913,4.9,3.6983819867006225
95.0,14.398356,5.4,2.734260750474297
103.0,8.680334,5.7,2.270096404825463
96.0,17.659032,6.2,2.9263303184037266
104.0,43.151268,6.5,3.7876216469093507
95.0,15.283444,5.4,2.790148886112838
111.0,35.21926,6.1,3.5895910215452878
123.0,25.580272,6.1,3.2801692864908287
140.0,10.794175,6.7,2.4676057655214767
97.0,72.641296,5.3,4.299205955340922
94.0,3.4155339999999996,5.0,1.4851287780442826
92.0,38.555482,5.9,3.67770429396352
102.0,6.786117,5.3,2.0523422760468475
122.0,24.313684,7.0,3.2313451190814693
103.0,9.965073,5.9,2.3947150393944296
102.0,15.055732,5.5,2.776065919775259
116.0,32.808675,5.8,3.5207174263629835
108.0,8.178203,5.4,2.2168314338365604
129.0,31.066874,6.9,3.4678235346791144
102.0,22.491388,6.1,3.1566338858991685
117.0,12.885985,6.3,2.6308800581058116
117.0,7.832337,5.6,2.1784196455096896
135.0,10.433667,6.7,2.436562248751419
107.0,3.3219489999999996,4.9,1.4637064579225227
90.0,4.842626,5.0,1.7651803533087287
96.0,13.210898,4.6,2.654009135045439
104.0,3.296933,5.2,1.457901512397618
115.0,22.939557,6.4,3.1755321953637945
119.0,19.372805,6.4,3.0142009232622766
99.0,13.445697,5.4,2.6703965847444167
110.0,17.002095999999998,7.2,2.890488195561481
128.0,4.516953,5.9,1.707825715131294
108.0,33.785969,6.5,3.549214115822453
86.0,16.059442999999998,6.9,2.836703892058077
108.0,3.4769660000000004,5.7,1.4989455848587605
128.0,5.7787239999999995,5.9,1.9137888836503802
84.0,7.360792999999997,4.7,2.1235532790573504
111.0,3.621837,6.0,1.5307922451117615
128.0,14.513305,4.9,2.7416980428184634
123.0,22.364549,6.5,3.1512198735907484
101.0,6.908939999999999,5.7,2.0679937652144087
102.0,4.494788,4.8,1.7038000065835845
113.0,47.559928,7.0,3.8827986640483316
107.0,2.410546,4.2,1.2268723957800711
87.0,41.258956,7.5,3.743816307670736
103.0,8.980846000000003,5.7,2.3006678562697167
99.0,7.222985,5.7,2.1069332818353255
122.0,73.720244,7.8,4.3137510594398805
91.0,10.0403,5.5,2.4015522143927885
103.0,15.219263,5.6,2.7861996099237456
107.0,8.303696,6.6,2.230411740563894
106.0,4.746085,5.9,1.7485187533470923
101.0,6.756886,3.2,2.0485809649974924
109.0,16.424807,5.5,2.857894880545076
89.0,15.590001,5.9,2.808800164479627
103.0,5.483671,6.3,1.8692868623023224
115.0,1.630541,5.2,0.9671895284576785
82.0,14.566664,4.2,2.7451317047005173
108.0,28.353517,6.5,3.379412368737356
102.0,9.579975,6.1,2.3589630634784013
93.0,2.911819,5.0,1.3640024832085182
88.0,10.844882,4.8,2.471895875551841
107.0,51.502884,7.0,3.960868101422131
91.0,13.119132999999998,6.0,2.6475308279136107
94.0,4.238482,5.4,1.6560317617068596
115.0,26.935458,5.5,3.3298967779798625
93.0,16.282962,5.1,2.849721160723582
105.0,31.690456,6.6,3.4870831698587748
107.0,17.842246,6.2,2.936101476480108
101.0,8.048305000000001,6.6,2.2025774473526654
111.0,14.188982,7.1,2.720570296587038
126.0,6.884467,6.3,2.0648946214276416
112.0,8.212017999999999,4.3,2.220508935929608
126.0,64.238688,6.7,4.178052667188855
90.0,17.375562,6.5,2.911021629665201
90.0,6.7698,5.9,2.050244424022536
102.0,44.690107,7.3,3.8218817974415558
159.0,16.254032000000002,7.5,2.848045855295069
107.0,37.492928000000006,6.7,3.6504745361092863
102.0,18.678415,5.8,2.9795223497628127
87.0,27.908783000000003,6.6,3.3641454589816884
119.0,45.388937,7.4,3.8370610040799016
106.0,2.817364,4.5,1.3395601320667512
125.0,22.164202,5.3,3.1426080697537713
113.0,21.362949,6.0,3.107405526889281
150.0,14.8375,7.1,2.7623805456472574
108.0,18.256028,6.0,2.9578241545719446
96.0,22.332927,6.4,3.1498655389439048
90.0,5.4177870000000015,5.5,1.8590733542279285
100.0,24.085144,5.3,3.2222757984020998
118.0,14.779041,6.4,2.7586825404404216
130.0,19.947265,6.3,3.04200808891988
120.0,16.801218,6.7,2.8792668819233134
88.0,5.057695,6.8,1.8013293646885513
146.0,20.825781,7.2,3.0830918857360405
114.0,11.500783,6.2,2.525791282346453
123.0,13.932203,5.7,2.703520155923763
94.0,41.258487,5.0,3.743805209369998
102.0,6.4546339999999995,5.6,2.0088358524441197
99.0,5.257009,5.5,1.8337022754041963
133.0,30.359164,6.3,3.4455065369636064
118.0,3.4265550000000005,5.7,1.4876216291583853
105.0,11.60815,6.0,2.534343430252874
110.0,18.664624,6.9,2.978821285436549
129.0,10.047579,6.3,2.402211308936317
109.0,52.731379,7.8,3.9839971697752365
119.0,46.630062,6.2,3.8634641165125307
118.0,4.131546,5.8,1.635406978303929
110.0,5.641978,5.4,1.8934098106937245
90.0,23.465539,6.2,3.197265555971931
137.0,25.682509,7.0,3.284008257105654
93.0,6.760922,4.3,2.049101141570241
130.0,3.87823,7.1,1.5847824491536846
112.0,57.889964,5.6,4.075670685647072
133.0,57.773582999999995,7.3,4.073692485245675
125.0,24.218358,7.0,3.2275722213593263
110.0,27.009722999999997,5.8,3.3325516998978766
96.0,31.941346999999997,6.5,3.4947286164452933
96.0,14.353279,5.6,2.7313290668558143
123.0,33.00382800000001,7.7,3.526473106513876
107.0,25.825771,5.3,3.289363029949017
110.0,46.078371,5.9,3.8518136811137644
113.0,6.638389999999999,6.7,2.0331868479868205
122.0,127.084938,5.8,4.852693621974003
116.0,27.465433,7.0,3.3486904739507954
93.0,16.865782,6.1,2.882887263257369
110.0,100.348805,6.8,4.618568082004619
115.0,2.785832,5.3,1.331265677793067
95.0,9.176339,6.6,2.3200653197221235
134.0,23.380757,5.8,3.1937941736121003
101.0,33.926473,6.0,3.553245080345264
107.0,6.967857,6.7,2.075415573334103
124.0,11.470135,5.4,2.523336585615702
109.0,19.854932,5.8,3.0375904670346263
105.0,29.652536,5.2,3.4227153995793063
130.0,8.102925,6.2,2.2085957904471365
127.0,2.79483,6.3,1.333639614060306
114.0,11.492474,5.8,2.525126382985308
106.0,70.398356,7.5,4.268274843870371
95.0,1.068453,4.6,0.7268009848821188
81.0,6.293216999999999,5.2,1.986944738118604
95.0,3.4571940000000003,5.3,1.4945194200532679
100.0,82.21166,7.2,4.4213874822386465
105.0,19.167377,6.5,3.0040662988888616
95.0,18.316151,6.2,2.9609415853342296
126.0,44.104469,7.0,3.808981332508544
112.0,6.668678999999999,5.9,2.0371443710805175
118.0,36.172182,6.4,3.6155606858415057
129.0,25.767395,7.2,3.2871845423751807
88.0,21.543389,5.5,3.11544185223404
98.0,50.309843,6.5,3.9378826051168008
110.0,49.29238400000001,7.2,3.9178536541109956
109.0,83.89325699999998,7.0,4.441394667312728
132.0,24.616634,6.2,3.2432419061042315
111.0,34.005726,5.6,3.5555116481083933
128.0,27.714043,7.0,3.3573863062317195
123.0,45.149947999999995,6.5,3.8318958341876628
125.0,72.774941,5.9,4.3010191210997775
105.0,3.74263,5.5,1.5565918341540268
162.0,29.381878000000004,7.0,3.4138463122418945
138.0,24.860326,7.7,3.252709979606093
100.0,11.041659,5.8,2.4883722210860832
90.0,11.897925,6.3,2.5570664457162633
108.0,23.607071,5.5,3.2030338406600256
91.0,38.204158,7.2,3.668782812599812
107.0,25.413955,6.0,3.2738924689781532
132.0,28.98027,6.3,3.4005394986379005
123.0,9.525037,6.8,2.353756895001696
90.0,18.39217,6.0,2.9648693763501286
109.0,9.254647,6.8,2.327730968698828
109.0,40.526587,6.5,3.726333872710071
91.0,50.179171,5.6,3.9353326328669684
125.0,31.957946999999997,7.3,3.495232415479957
134.0,38.429648,5.6,3.674518020636906
88.0,13.707843,5.2,2.6883808889191756
92.0,51.927471,6.2,3.968922504641484
91.0,14.503568,5.2,2.7410701909831183
80.0,6.74556,5.2,2.04711977596769
98.0,11.120167,5.8,2.494870759424128
127.0,40.370442,7.4,3.7225666644868283
100.0,40.715623,6.4,3.730875710918293
114.0,36.230204,7.0,3.617120367321668
104.0,23.666229,6.0,3.205435061135404
100.0,25.903237,5.2,3.29224661394066
109.0,60.231382,6.7,4.11465983587046
106.0,18.38292,5.7,2.9643922659075495
112.0,14.029012,5.9,2.7099824664079564
95.0,15.913783,5.1,2.8281288516691223
102.0,6.889633,6.9,2.0655496192005347
102.0,19.286099,4.1,3.0099358731548507
150.0,50.587540999999995,8.0,3.9432801898445584
101.0,3.721272,6.4,1.5520782548165692
113.0,17.157738000000002,5.5,2.8990968059436066
104.0,22.636908,6.7,3.162809388721184
137.0,28.069419,6.0,3.369686728130947
110.0,19.774543,6.0,3.0337283429063002
101.0,11.644243,5.4,2.5372020127704045
108.0,27.934978000000005,5.9,3.365051174700647
101.0,12.677505,5.9,2.6157525125196592
112.0,8.737058,6.3,2.2759390186390407
111.0,12.343507,6.1,2.591029899490246
102.0,14.699342,5.8,2.7536188006479536
101.0,14.513243,5.1,2.7416940462410806
155.0,5.525544,6.3,1.875724321381044
93.0,15.079993,5.6,2.7775758284273424
109.0,23.835055,6.0,3.2122561631733304
140.0,5.926966,6.1,1.9354219106986978
104.0,25.454549,5.5,3.2754281283937314
96.0,22.71592,5.9,3.1661465525893053
123.0,35.120736,7.0,3.5868671048638885
106.0,19.893646,5.6,3.039445093608822
76.0,14.051851999999998,5.2,2.7115010401024624
111.0,9.011729,6.9,2.303757305684219
85.0,19.088655,4.9,3.000155227854965
109.0,29.490057,5.7,3.4174006304638143
97.0,11.195593,5.1,2.501074656971919
91.0,17.709888,6.2,2.9290521541643937
87.0,18.262017,5.4,2.958135125704995
132.0,10.10364,6.5,2.4072729824896055
118.0,28.670477,5.7,3.3901525110187976
98.0,16.736734,6.0,2.875637856211857
92.0,13.668632999999998,4.6,2.685711404445634
93.0,9.780588,5.3,2.3777471094478475
117.0,9.904881,5.8,2.3892104871685587
92.0,9.789027,6.0,2.378529599114964
115.0,6.81729,5.7,2.0563379471812446
96.0,10.73522,6.6,2.4625945764642836
111.0,11.1399,6.4,2.496497548365136
94.0,6.7279490000000015,5.7,2.044843497509559
105.0,16.343317000000006,7.0,2.8532072448692927
101.0,14.818718,5.3,2.7611939223934074
139.0,43.862456,6.5,3.803601275698656
91.0,2.706207,4.7,1.3100089816729859
110.0,27.903999,5.5,3.363979959248051
102.0,3.746806,4.8,1.557471970817486
102.0,17.112498000000002,5.6,2.896602197225815
83.0,10.304172,4.9,2.425171861119262
123.0,37.335721,6.9,3.64638212471191
103.0,0.912395,4.7,0.6483563832506017
118.0,16.782470999999994,6.5,2.8782131968073887
114.0,3.5034080000000003,6.6,1.5048344434774268
121.0,5.419181,6.6,1.8592905394706554
114.0,9.07278,6.2,2.309836736158152
173.0,2.864979,7.4,1.351956248648169
135.0,2.877488,6.7,1.3551875212862052
138.0,5.516207,6.6,1.874292458191009
148.0,13.930763,7.0,2.703423715402676
93.0,20.27704,5.8,3.057628557054094
100.0,0.126738,0.0,0.1193267324320632
113.0,131.815575,7.0,4.888961511791887
91.0,16.832311999999998,5.0,2.881012092565766
139.0,9.133747,7.0,2.315871141279277
96.0,24.606012,6.8,3.24282716766404
101.0,3.2769120000000003,5.3,1.4532312538635885
96.0,16.830184,5.1,2.880892751507724
100.0,39.58676,7.5,3.7034419050484035
128.0,41.946523,7.3,3.759955690554894
109.0,20.697556,5.4,3.077199627475437
114.0,1.656695,5.3,0.9770828690708698
106.0,17.932561,5.4,2.940883243973448
141.0,15.509570000000002,6.5,2.8039402127715443
138.0,40.379966,7.1,3.722796850664087
101.0,12.601306,5.3,2.6101658175432423
98.0,24.389194,5.6,3.2343236504313007
85.0,12.867326,6.3,2.629535425545657
89.0,23.328823,4.8,3.191661779135321
99.0,29.775440999999997,6.7,3.4267170017810065
105.0,19.642328,5.1,3.027343724950644
96.0,7.339908,4.9,2.1210521851347517
124.0,35.099610999999996,6.1,3.586282089657509
118.0,16.541791,6.6,2.8645860911953025
94.0,31.92695,6.3,3.4942914713881117
124.0,9.060642,5.7,2.308630979732784
135.0,46.509071,7.9,3.8609206612295
108.0,21.538222,5.8,3.115212623512705
124.0,33.923786,7.2,3.5531681443384464
98.0,20.908494,5.3,3.08687441550786
97.0,16.901954,6.4,2.884909868900144
123.0,15.039407,6.2,2.7750486316801455
99.0,13.655735,5.3,2.6848317264364274
101.0,21.620317,6.7,3.11884848473655
92.0,14.642055,5.6,2.74996312034764
125.0,17.107065,6.5,2.8963021936039737
107.0,38.21708,6.3,3.669112366186226
103.0,14.993169,6.0,2.7721616935760185
129.0,24.147269,7.0,3.224749302180409
107.0,18.47242,6.0,2.9689991054455867
90.0,18.84332,5.7,2.987867426566844
107.0,15.901137,5.3,2.8273808977724664
93.0,59.19888,7.1,4.097653747490544
120.0,14.48851,6.7,2.740098458711091
101.0,23.197408,6.3,3.186245519988213
105.0,10.651202,6.7,2.455409350655101
113.0,10.032626,5.6,2.4008568828985237
106.0,6.048743,6.3,1.9528493030548817
96.0,34.628738,6.9,3.5731525594002234
87.0,47.5612,6.2,3.8828248581427838
107.0,16.473354999999998,6.3,2.8606771492111203
90.0,6.201404,5.6,1.974276007011981
121.0,15.560918,6.6,2.8070455822032714
111.0,25.799697,6.2,3.2883905814827488
90.0,4.822033,4.0,1.7616495134626406
110.0,3.379454,5.4,1.476924059083712
100.0,26.9385,5.3,3.3300056659166364
132.0,4.901553,7.2,1.7752155366142612
108.0,5.347936,5.9,1.8481297206977758
93.0,4.120549,5.0,1.6332616598655594
153.0,49.973462,8.0,3.9313051443525744
102.0,13.611544,6.0,2.6818119012191435
137.0,6.7752940000000015,6.9,2.0509512708552085
113.0,27.891012,5.7,3.3635305432865734
161.0,13.864975,7.0,2.699007774645754
138.0,42.213765,6.5,3.766159078756209
126.0,29.887403999999997,5.9,3.4303484632564785
99.0,74.417456,8.0,4.323038760155497
101.0,7.06762,6.4,2.087858519329792
103.0,15.895661,6.2,2.8270568434021133
118.0,19.258041,7.0,3.0085518011543533
99.0,47.753598,6.2,3.886778999848597
105.0,15.585138,6.4,2.80850699313618
113.0,32.217425,6.9,3.503074587634762
93.0,34.868590000000005,6.1,3.5798619821571465
108.0,36.432598,6.0,3.6225419290721255
81.0,73.640445,7.7,4.312682518472013
116.0,49.526736,6.8,3.9225026219275247
104.0,26.780961,7.0,3.3243509299604073
105.0,6.487344,6.0,2.013214128499981
113.0,25.996219,7.4,3.295696819161191
134.0,46.212155,7.2,3.8546513806250613
132.0,32.105328,7.2,3.499694236196629
92.0,41.156217,6.2,3.741382170605647
99.0,37.179547,6.7,3.6422999533765066
90.0,34.391791999999995,6.1,3.5664799288482416
115.0,40.176265,6.5,3.7178619981175816
102.0,10.704596,6.5,2.4599815851827525
127.0,79.579532,8.1,4.389244671853558
112.0,63.13678,7.3,4.161017990323178
87.0,27.870755,6.7,3.3628291450474763
138.0,31.242999,7.6,3.4733009344040453
132.0,70.456012,7.7,4.269082043593246
103.0,29.415228999999997,6.4,3.4149434369240055
123.0,55.109138,7.7,4.027298686964424
111.0,30.695228000000004,6.1,3.4561661332739098
102.0,13.788422,6.0,2.6938445773185618
78.0,4.5902769999999995,6.0,1.7210288387121182
132.0,3.845231,5.9,1.577994922224745
133.0,26.95272700000001,7.2,3.330514761925829
109.0,33.704181,6.7,3.5468601696080317
125.0,19.92502600000001,6.7,3.040945858907623
97.0,43.742241,6.4,3.800918044213005
118.0,46.377628,6.6,3.858150134159574
87.0,9.166658,4.9,2.3191135424858764
89.0,34.36645,6.0,3.5657636306371145
100.0,12.967137,5.8,2.6367072131106393
111.0,50.670253,6.4,3.944882238745399
109.0,24.694551,6.7,3.246278946074743
99.0,11.409124,5.8,2.518432008489755
114.0,7.922716,5.8,2.188600384550912
89.0,33.385428999999995,5.9,3.5376328990644805
95.0,8.584398,5.3,2.2601365680567587
98.0,41.569541,6.3,3.7511389975409175
94.0,43.753585,7.4,3.8011715532439347
85.0,18.568021,5.5,2.973896652124944
124.0,28.350529,7.4,3.379310569961763
131.0,10.81051,5.8,2.468989813019471
107.0,19.578249,5.6,3.024234644181703
99.0,5.7366699999999975,5.7,1.9075657375518493
83.0,28.624038,6.3,3.3885861263542103
131.0,27.230493,6.0,3.340402705804018
85.0,30.380746999999996,6.8,3.446194551992872
126.0,29.489274,6.9,3.417374949631073
102.0,8.058109,5.1,2.203660378623112
123.0,33.369305,7.4,3.5371638695342202
105.0,16.52083,6.6,2.8633904588153363
125.0,11.19602,6.2,2.5011096690065924
92.0,14.585968,4.9,2.7463710222946625
77.0,43.571612,7.2,3.7970971541303165
118.0,8.305085,7.2,2.230561024926215
121.0,55.424027,7.2,4.032895078425542
123.0,65.364452,7.3,4.195161551679499
99.0,45.083509,6.2,3.8304551636619695
112.0,82.05205600000002,7.4,4.419467591923857
111.0,15.011624,6.9,2.7733149584664027
107.0,25.060342,6.6,3.260414695171599
104.0,11.42943,5.6,2.5200670476730953
113.0,32.26789,7.1,3.5045926675202725
113.0,33.394082,6.2,3.5378845146959335
95.0,73.987775,6.5,4.3173251002503665
84.0,10.608998,3.7,2.4517804870757565
126.0,12.821329,7.2,2.626212978694261
101.0,30.131497999999997,6.4,3.4382201040795586
94.0,12.113235,6.6,2.5736220255356588
111.0,31.191975,6.5,3.471717197886515
95.0,11.916389,3.8,2.5584969701259936
98.0,20.355458,5.7,3.06130735103137
100.0,63.848541,5.8,4.172054412436893
108.0,8.999675,6.6,2.302552592465909
125.0,9.278361,6.5,2.3300408115181157
94.0,7.185212,5.1,2.1023291115261573
79.0,55.806402,6.6,4.0396490306432735
106.0,48.237797,6.4,3.896661560266646
111.0,17.943945000000006,5.9,2.941484355403462
85.0,15.67747,4.1,2.8140587067691554
108.0,4.523630000000002,6.3,1.7090352528548054
139.0,13.064264,6.4,2.6436371120977
127.0,2.644427,6.2,1.293199151457057
106.0,5.301589,5.4,1.840801823817032
95.0,20.252143,4.8,3.0564577373445267
118.0,29.359201,5.9,3.41309963465806
108.0,20.063165,5.8,3.04752578031447
111.0,6.246199,5.2,1.9804770555238707
124.0,27.71063,5.7,3.3572674374658837
104.0,2.850896,5.0,1.3483058484956294
133.0,34.421696000000004,6.9,3.5673245137605853
87.0,15.89534,4.8,2.8270378442608917
109.0,18.706504,6.0,2.980948733539934
87.0,9.607391,6.0,2.3615510222932556
98.0,2.77255,5.2,1.3277511653825065
99.0,17.834976,5.4,2.9357155669196726
112.0,20.236951,6.6,3.055742636163626
108.0,16.883429,5.7,2.883874529881708
126.0,12.779201,6.8,2.6231602813210033
98.0,14.729385999999998,5.5,2.755530682614773
104.0,23.227877,5.5,3.1875039123351354
110.0,11.374306,5.1,2.515622226074086
130.0,10.703602,6.3,2.459896657671408
97.0,10.756266,5.1,2.4643863750444805
96.0,4.352422,5.0,1.6775491687459065
114.0,9.301562,6.7,2.3322955342232548
106.0,18.27083,6.0,2.9585925536315463
135.0,19.106154,6.4,3.001025937359048
100.0,5.2595849999999995,4.0,1.834113888984755
100.0,3.226243,5.4,1.4413134187238872
85.0,21.677732,2.9,3.121383473859218
107.0,43.882857,5.7,3.8040559178335918
102.0,12.10235,4.7,2.572791603431744
111.0,3.3620449999999997,6.1,1.4729409840948622
86.0,10.694417,4.8,2.4591115484301684
108.0,6.353971,6.7,1.9952404394391592
123.0,37.181019,6.3,3.642338507307607
134.0,4.952735,7.2,1.783850777810013
91.0,22.975918,5.5,3.17704990992176
108.0,8.359599000000001,5.8,2.2364024476914195
122.0,16.102271,7.4,2.8392112617080865
118.0,29.647844,5.9,3.4225623173305775
138.0,12.467267,6.7,2.6002620745132923
108.0,2.774811,6.0,1.3283503152224672
80.0,3.71305,5.4,1.5503352568392763
92.0,8.386432000000001,6.3,2.239265242309227
98.0,3.866026,5.0,1.5822775875447543
87.0,12.790408,5.0,2.6239732780245317
160.0,35.53352,7.0,3.598230195321803
125.0,4.065212,5.0,1.6223959926983567
91.0,20.362025,5.9,3.061614812969225
92.0,48.0343,5.4,3.8925200532249
129.0,13.268935999999998,6.4,2.6580848666906394
93.0,8.010046,5.5,2.198340177045616
140.0,12.257654,7.0,2.5845750460280597
110.0,6.0366839999999975,3.0,1.9511370364766267
103.0,10.958697,5.8,2.4814587960990915
85.0,2.625594,6.4,1.2880181369516812
110.0,2.981047,6.6,1.3815448500273635
83.0,66.242737,5.6,4.208309012649528
115.0,71.496894,6.8,4.283543719563601
136.0,35.580032,7.3,3.599502517757307
127.0,8.085872,5.9,2.2067206796306724
86.0,10.364582,5.8,2.430501677041671
122.0,16.87784,7.2,2.883561957078684
113.0,18.165957,6.6,2.953135632362756
100.0,8.93941,5.0,2.2965076627700167
91.0,20.55509,5.5,3.0706119835557257
157.0,3.735723,6.9,1.555134407695529
112.0,4.310168,6.3,1.6696234731714423
87.0,12.653831,4.9,2.614020141594163
103.0,24.240361,6.8,3.228444340264866
90.0,92.982009,7.4,4.543103370334887
147.0,61.76233000000001,7.7,4.139355052733376
118.0,66.976776,7.1,4.21916611742989
79.0,7.981116,5.7,2.19512415076173
104.0,21.252797,6.1,3.1024677085768464
110.0,19.237254,6.6,3.007525163278236
102.0,27.55564600000001,6.2,3.35185467486916
131.0,66.169628,7.5,4.207221181076747
99.0,24.917665,6.4,3.2549247825496446
130.0,57.518472,7.3,4.069342465079659
120.0,11.870161,6.2,2.554911531242299
135.0,7.534003,7.0,2.1440585363007827
101.0,44.529429,6.8,3.818358908086411
103.0,14.949395,5.5,2.769420897476971
115.0,14.726338,6.5,2.755336886407155
110.0,24.13081,7.4,3.2240945834276125
90.0,45.915165,7.1,3.848340970734656
105.0,28.04350800000001,6.4,3.368794981559068
127.0,26.090746,6.3,3.2991921935546844
90.0,14.530803,6.6,2.7428253421986257
99.0,13.308127,5.5,2.6608276975105793
89.0,38.0958,6.1,3.6660150443419184
115.0,37.729059,6.9,3.6565901968204475
96.0,18.650748,6.4,2.978115403748533
104.0,15.794946,6.1,2.8210780078164555
117.0,45.054936,7.1,3.829834944796415
83.0,25.039382999999997,5.6,3.2596101227432173
99.0,6.7567710000000005,4.6,2.0485661393506445
81.0,22.14595,6.1,3.141819819223086
135.0,36.58383,7.7,3.6265739047049648
117.0,94.056131,7.9,4.55446756974743
139.0,10.703456,6.5,2.4598841828016487
113.0,41.638961,6.0,3.7527684127689693
117.0,14.518707999999998,6.5,2.7420462638671332
97.0,3.312385,4.5,1.4614911153352497
98.0,3.75074,7.0,1.5583003953863142
103.0,22.074306,5.8,3.1387197040969754
119.0,4.436792,6.0,1.6931891810405968
94.0,14.639323999999998,5.5,2.749788511676652
86.0,1.767479,5.5,1.0179367974959845
98.0,13.145205,4.8,2.6493756974021347
108.0,12.921594,5.8,2.633441159844586
108.0,28.397048,5.5,3.3808942611401336
134.0,7.039189,6.8,2.084328207456323
110.0,16.785866,6.2,2.8784040969335494
103.0,40.28635,6.3,3.7205319368624474
145.0,6.0096440000000015,5.6,1.94728691516348
90.0,25.520976,5.7,3.2779359670537427
131.0,25.633663,6.2,3.2821759419999785
129.0,22.527211,6.2,3.158157666177329
109.0,24.09152000000001,7.1,3.2225299404484633
114.0,6.248273,5.7,1.9807632335942627
163.0,9.548391,6.9,2.3559733364426196
92.0,12.576381,6.9,2.6083315917691277
120.0,12.741073,6.2,2.620389376903752
113.0,16.188572,6.7,2.8442447443908967
116.0,5.576937,5.6,1.8835691354380013
115.0,18.913,6.2,2.991372784776538
133.0,44.714264,7.5,3.822410371738346
117.0,11.870301,6.0,2.5549224090579346
117.0,5.753705,6.7,1.9100912431889214
101.0,28.22798400000001,6.6,3.37512660650854
82.0,11.678561,5.5,2.5399124567646623
110.0,36.921445,7.4,3.6355167832008695
130.0,16.698316000000002,6.3,2.8734694938106307
102.0,47.862016,7.0,3.8890003257233787
100.0,39.324831,7.2,3.6969674330539477
110.0,18.591657,6.7,2.975103812350841
109.0,5.650125,6.7,1.8946356514835827
113.0,3.123583,5.9,1.416722445620284
109.0,23.917982,6.1,3.215589711507039
99.0,8.715822,5.5,2.273755690675689
106.0,5.737161,6.8,1.9076386195703667
89.0,14.788073,4.4,2.759254781554796
98.0,38.279458,6.5,3.6707016850203944
93.0,9.670031,5.9,2.367438970651522
112.0,5.271559,5.9,1.836024968076067
106.0,17.193659,6.3,2.901073126781665
104.0,8.31653,5.2,2.2317902417735285
120.0,2.653988,5.9,1.2958191738781728
133.0,0.548435,6.9,0.4372447434441901
91.0,31.25038300000001,5.2,3.473529919140255
97.0,24.345651,6.0,3.232607157133999
116.0,38.473732,6.2,3.6756354380298495
122.0,31.792964,6.8,3.4902139801839445
113.0,61.309619,6.2,4.132115811949088
111.0,5.411154,5.8,1.8580392859301547
111.0,41.832392,6.6,3.757294638771978
121.0,21.988861,6.8,3.1350097942680946
139.0,19.068175,7.0,2.9991352269347917
115.0,24.114459,6.3,3.2234437360581936
175.0,20.256570999999997,6.9,3.0566660711000955
85.0,8.802626,6.2,2.28265030896555
90.0,37.355826,5.9,3.6469064328331315
106.0,39.742009,7.3,3.7072597222976045
100.0,30.981603999999997,5.2,3.465160862495738
130.0,31.893932,6.1,3.4932882030706343
109.0,15.376391,5.9,2.795840724478446
94.0,5.894163,4.9,1.9306751115633514
127.0,10.981038,7.1,2.483325233341239
104.0,22.07638,6.8,3.138809583584418
100.0,10.925618,5.2,2.478688859330964
118.0,21.219292000000006,5.7,3.1009609205175237
118.0,14.831402,5.8,2.7619954359850807
111.0,22.520842,6.1,3.1578869217093737
110.0,3.3140940000000003,4.8,1.4618873372520615
99.0,7.964450999999999,4.5,2.1932668670336093
101.0,1.492056,5.5,0.9131080725828296
100.0,4.810621,6.0,1.7596874498336428
103.0,9.317265,6.5,2.33381870554973
100.0,5.644844,3.9,1.8938412155916677
95.0,4.475007,5.3,1.70019355424056
116.0,66.097437,6.3,4.206145846526812
129.0,20.679651999999997,6.8,3.0763741247820993
127.0,38.171417,6.9,3.6679473226680432
125.0,30.884534999999996,7.0,3.462121096000864
133.0,49.510658,7.6,3.922184363518451
116.0,50.7453,7.8,3.9463336067649397
131.0,10.445391,6.1,2.4375871162111014
93.0,80.879032,7.2,4.405242938544408
117.0,33.93914,7.2,3.553607690779636
129.0,26.576385,6.1,3.3169597905328283
146.0,42.191509,7.8,3.7656439250054743
128.0,20.267062,5.7,3.0571594908515474
