popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
44.533612,98.0,7.6,1486,1987,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11,10,1363
3.113009,107.0,4.7,49,2000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,189
16.051328,97.0,6.9,803,1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,53
7.6239789999999985,181.0,7.4,134,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1198
77.68208,130.0,6.8,8806,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,1474
7.973109,171.0,7.0,63,1951,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10,1,1078
32.579697,96.0,6.6,864,1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,1413
7.145832,76.0,6.4,55,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,909
11.023691,114.0,5.5,531,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,708
0.126304,100.0,5.0,4,2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,1297
19.71195100000001,103.0,6.3,391,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,4,849
14.139004000000002,100.0,6.7,251,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,394
35.814765,90.0,6.4,1054,2001,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,8,180
13.152822,83.0,4.6,262,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,3,1713
4.795244,100.0,6.9,41,2005,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,214
47.973995,81.0,5.6,944,2005,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1032
19.258041,118.0,7.0,462,2000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,10,3,580
25.289665,142.0,6.5,456,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1275
29.15813,83.0,5.9,669,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,611
19.85579,155.0,7.5,796,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1242
21.60600100000001,115.0,5.4,597,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,3,1337
65.352913,122.0,6.6,2568,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,899
33.926473,101.0,6.0,894,2010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,1541
9.115486,98.0,6.6,179,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,127
37.380435,131.0,7.7,1113,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,19,277
9.68793,98.0,5.2,84,2010,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,245
19.237254,110.0,6.6,392,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1517
23.25645,133.0,5.8,493,2010,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,1206
8.139676,97.0,3.9,112,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,5,75
26.721386,86.0,6.4,1424,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1639
12.779201,126.0,6.8,125,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1191
0.0253639999999999,99.0,0.0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,567
23.663713,113.0,6.2,512,2005,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,1,493
100.635882,156.0,7.3,6396,2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,5,28
38.306954,157.0,6.7,1702,2012,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,3,910
58.040149,102.0,6.2,3739,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1621
